epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
95,463.062,1.14798,1.79668,0.91023,1.43814,0.59407,0.60697,0.62743,0.33439,0.61416,0.62687,0.6363,0.33468,1.66861,2.81926,1.39052,1.94092,0.0013796,0.0013796,0.0013796
96,468.089,1.18902,1.85176,0.90907,1.44885,0.67193,0.58706,0.63791,0.35271,0.69772,0.58209,0.64472,0.33998,1.58255,2.72369,1.45234,1.86088,0.001373,0.001373,0.001373
97,473.075,1.17957,1.83542,0.94805,1.4411,0.63757,0.63184,0.6344,0.3494,0.65164,0.64215,0.66076,0.36145,1.60461,2.68737,1.46772,1.89779,0.0013664,0.0013664,0.0013664
98,478.074,1.17908,1.81291,0.91951,1.44675,0.61349,0.67662,0.66513,0.37001,0.74972,0.60199,0.6721,0.35012,1.60623,2.56693,1.31377,1.92325,0.0013598,0.0013598,0.0013598
99,483.061,1.15643,1.79783,0.9097,1.44062,0.62502,0.64683,0.64564,0.3538,0.63992,0.66667,0.66089,0.34821,1.61033,2.79732,1.43108,1.94712,0.0013532,0.0013532,0.0013532
100,488.051,1.15779,1.81405,0.92717,1.44595,0.6502,0.60111,0.61543,0.3175,0.68278,0.63181,0.65562,0.32434,1.64379,3.10573,1.46753,1.90315,0.0013466,0.0013466,0.0013466
101,493.036,1.15973,1.79351,0.91169,1.42801,0.60016,0.61194,0.60563,0.33513,0.64995,0.61892,0.63139,0.3291,1.62555,3.05213,1.54524,1.94158,0.00134,0.00134,0.00134
102,498.027,1.17496,1.81833,0.9269,1.45218,0.63249,0.62505,0.62601,0.36501,0.65719,0.64857,0.66457,0.36941,1.59037,2.47359,1.38482,1.91929,0.0013334,0.0013334,0.0013334
103,503.015,1.13607,1.80311,0.90786,1.41562,0.67149,0.61017,0.64508,0.35952,0.68214,0.61927,0.6581,0.35763,1.59968,2.68194,1.32391,1.92123,0.0013268,0.0013268,0.0013268
104,507.928,1.1224,1.76454,0.90297,1.4127,0.68566,0.56219,0.63291,0.35173,0.70386,0.57711,0.64669,0.34598,1.55548,2.80952,1.33101,1.84406,0.0013202,0.0013202,0.0013202
105,512.658,1.15891,1.82338,0.92564,1.42157,0.64815,0.56716,0.6261,0.34801,0.67384,0.58706,0.65132,0.33625,1.53364,2.70352,1.39045,1.8313,0.0013136,0.0013136,0.0013136
106,517.336,1.13764,1.77325,0.89023,1.40979,0.6663,0.57214,0.62571,0.3699,0.70029,0.58706,0.63605,0.35525,1.52329,2.69775,1.39607,1.7944,0.001307,0.001307,0.001307
107,522.015,1.13566,1.75289,0.88805,1.40675,0.67263,0.57711,0.61988,0.36851,0.70479,0.61194,0.64761,0.34767,1.54351,2.76205,1.42978,1.84439,0.0013004,0.0013004,0.0013004
108,526.803,1.14753,1.77107,0.88818,1.41659,0.55669,0.69154,0.64712,0.36079,0.70918,0.56219,0.66246,0.35363,1.59507,2.58291,1.34676,1.90732,0.0012938,0.0012938,0.0012938
109,531.533,1.12543,1.75208,0.87783,1.40888,0.62355,0.56219,0.60518,0.3541,0.62246,0.60697,0.62211,0.3345,1.53831,2.68208,1.44756,1.79586,0.0012872,0.0012872,0.0012872
110,536.238,1.14022,1.79979,0.90241,1.41188,0.67877,0.59204,0.65265,0.38039,0.72727,0.59204,0.66383,0.37093,1.49708,2.5612,1.4273,1.75317,0.0012806,0.0012806,0.0012806
111,540.917,1.13827,1.77776,0.88586,1.41639,0.6348,0.66588,0.66562,0.3868,0.64533,0.65174,0.67099,0.37488,1.5578,2.70981,1.33179,1.82383,0.001274,0.001274,0.001274
112,545.649,1.07932,1.69898,0.83059,1.38019,0.66914,0.65403,0.64941,0.38449,0.66889,0.6533,0.65478,0.36771,1.51795,2.63317,1.31176,1.80162,0.0012674,0.0012674,0.0012674
113,550.303,1.12143,1.75977,0.87805,1.38453,0.63711,0.60199,0.63313,0.37322,0.69862,0.5651,0.62558,0.35863,1.52764,2.82606,1.32214,1.78391,0.0012608,0.0012608,0.0012608
114,555.007,1.08145,1.74507,0.8403,1.37148,0.66884,0.62687,0.6716,0.39082,0.66209,0.64677,0.66693,0.37436,1.52039,2.84297,1.32214,1.82838,0.0012542,0.0012542,0.0012542
115,559.975,1.05491,1.68823,0.81271,1.35633,0.63663,0.65174,0.66844,0.37937,0.66896,0.65174,0.6766,0.38086,1.58617,2.7465,1.34388,1.81992,0.0012476,0.0012476,0.0012476
116,565.014,1.05727,1.67601,0.80797,1.34911,0.61149,0.63682,0.63564,0.37017,0.64233,0.64677,0.65358,0.3688,1.55411,2.72355,1.34917,1.88771,0.001241,0.001241,0.001241
117,569.988,1.0836,1.6952,0.83839,1.37042,0.68142,0.59592,0.62797,0.35574,0.6869,0.60033,0.64022,0.35071,1.583,2.83617,1.40782,1.90541,0.0012344,0.0012344,0.0012344
118,574.913,1.09548,1.76106,0.83884,1.38487,0.63976,0.62189,0.65756,0.37731,0.64488,0.62687,0.66691,0.36239,1.57178,2.65635,1.3714,1.86329,0.0012278,0.0012278,0.0012278
119,579.848,1.069,1.68143,0.81565,1.35094,0.63724,0.64677,0.64917,0.36965,0.64739,0.65174,0.66329,0.35745,1.58213,2.8132,1.38772,1.85545,0.0012212,0.0012212,0.0012212
120,584.791,1.09234,1.71066,0.84441,1.37288,0.61087,0.63682,0.61333,0.33996,0.62637,0.65057,0.6291,0.33747,1.62852,2.91869,1.43509,1.89507,0.0012146,0.0012146,0.0012146
121,589.734,1.04791,1.68052,0.79998,1.33667,0.66392,0.58706,0.6463,0.37997,0.68135,0.60199,0.66311,0.37,1.51245,2.83733,1.39589,1.78371,0.001208,0.001208,0.001208
122,594.71,1.04676,1.66113,0.77693,1.34562,0.62,0.62687,0.63679,0.38201,0.6372,0.65672,0.65383,0.37573,1.55058,2.98428,1.37185,1.85117,0.0012014,0.0012014,0.0012014
123,599.658,1.08672,1.71585,0.80303,1.38533,0.64831,0.63283,0.64934,0.37837,0.65851,0.64278,0.66624,0.37295,1.59752,2.80043,1.35355,1.85255,0.0011948,0.0011948,0.0011948
124,604.598,1.05936,1.68274,0.80769,1.3578,0.61249,0.6291,0.6447,0.37091,0.62191,0.63832,0.65393,0.36364,1.54131,2.82897,1.40817,1.8096,0.0011882,0.0011882,0.0011882
125,609.541,1.03321,1.64069,0.79554,1.33001,0.60743,0.69282,0.67995,0.38454,0.61575,0.70157,0.68974,0.37122,1.54202,2.75564,1.27117,1.80283,0.0011816,0.0011816,0.0011816
126,614.482,1.01866,1.60018,0.76083,1.31482,0.65617,0.61692,0.65707,0.3885,0.61848,0.70973,0.6801,0.36474,1.53258,2.85291,1.32061,1.81705,0.001175,0.001175,0.001175
