epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,548.457,1.13238,1.77505,0.88724,1.42737,0.66869,0.64264,0.63857,0.36788,0.6815,0.64937,0.65233,0.35775,1.55148,2.57578,1.33909,1.89787,0.0013004,0.0013004,0.0013004
108,553.356,1.10439,1.74656,0.86129,1.41976,0.6403,0.61194,0.61714,0.33733,0.63867,0.63184,0.64119,0.33023,1.56391,2.61604,1.41392,1.89446,0.0012938,0.0012938,0.0012938
109,558.249,1.08544,1.74983,0.85172,1.39829,0.65336,0.57711,0.61612,0.35469,0.65336,0.57711,0.61349,0.3355,1.52275,2.58541,1.44807,1.83407,0.0012872,0.0012872,0.0012872
110,563.098,1.07301,1.7444,0.84671,1.39784,0.70641,0.57459,0.63172,0.37045,0.71864,0.58454,0.66753,0.35986,1.52655,2.58631,1.3646,1.86363,0.0012806,0.0012806,0.0012806
111,567.936,1.05853,1.74615,0.831,1.39192,0.61617,0.63893,0.63827,0.36372,0.63145,0.64783,0.65509,0.35997,1.52263,2.5845,1.35715,1.85207,0.001274,0.001274,0.001274
112,572.793,1.03343,1.66755,0.79633,1.3668,0.635,0.65781,0.6319,0.35936,0.6398,0.66278,0.63096,0.3393,1.55383,2.69543,1.33475,1.95277,0.0012674,0.0012674,0.0012674
113,577.649,1.0762,1.71217,0.83585,1.38425,0.58767,0.63107,0.62123,0.36441,0.61778,0.63527,0.63757,0.35054,1.51376,2.59722,1.41526,1.83071,0.0012608,0.0012608,0.0012608
114,582.473,1.07075,1.7354,0.83449,1.37944,0.65547,0.62189,0.63476,0.36115,0.67644,0.64179,0.66274,0.34986,1.58468,2.61518,1.40219,1.92048,0.0012542,0.0012542,0.0012542
115,587.323,1.05677,1.70449,0.83127,1.38399,0.64536,0.67902,0.64208,0.3528,0.64534,0.68657,0.64802,0.33827,1.56134,2.7906,1.32138,1.93512,0.0012476,0.0012476,0.0012476
116,592.229,1.04841,1.68073,0.81123,1.36688,0.53615,0.65174,0.59331,0.34061,0.61424,0.61194,0.61293,0.32511,1.57159,2.80549,1.48526,1.91675,0.001241,0.001241,0.001241
117,597.068,1.05159,1.70866,0.83277,1.37198,0.62352,0.63682,0.62709,0.36146,0.63327,0.64677,0.64236,0.35064,1.54045,2.58452,1.3545,1.89288,0.0012344,0.0012344,0.0012344
118,601.839,1.06194,1.72718,0.8174,1.39687,0.58057,0.68159,0.64102,0.34519,0.58007,0.67662,0.6401,0.33787,1.55084,2.62333,1.36625,1.87748,0.0012278,0.0012278,0.0012278
119,606.649,1.02094,1.65891,0.79906,1.34245,0.58559,0.59054,0.59678,0.35139,0.64842,0.57214,0.61913,0.34357,1.49806,2.57517,1.43944,1.82503,0.0012212,0.0012212,0.0012212
120,611.505,1.04259,1.67437,0.79945,1.36055,0.62451,0.66169,0.63866,0.35876,0.64329,0.68159,0.66659,0.34399,1.53612,2.65102,1.35046,1.88492,0.0012146,0.0012146,0.0012146
121,616.383,1.00697,1.6454,0.77291,1.33153,0.65925,0.57752,0.64425,0.36905,0.62275,0.64882,0.6663,0.36153,1.59294,2.6409,1.35925,1.91872,0.001208,0.001208,0.001208
122,621.257,0.98966,1.63799,0.74881,1.32869,0.68715,0.59204,0.63328,0.35356,0.70778,0.59204,0.64579,0.34761,1.61503,2.70491,1.47996,1.95495,0.0012014,0.0012014,0.0012014
123,626.066,1.01823,1.64252,0.7733,1.3527,0.63259,0.60819,0.63489,0.36101,0.66257,0.61194,0.65437,0.35224,1.54321,2.5895,1.34858,1.83016,0.0011948,0.0011948,0.0011948
124,630.931,1.03636,1.66956,0.79496,1.36988,0.63042,0.66667,0.6608,0.36628,0.63513,0.67164,0.65876,0.36528,1.56462,2.62538,1.31796,1.92185,0.0011882,0.0011882,0.0011882
125,635.88,1.04243,1.66418,0.79695,1.36116,0.60165,0.64179,0.62685,0.34613,0.62963,0.67164,0.65209,0.33673,1.54811,2.80563,1.37509,1.85856,0.0011816,0.0011816,0.0011816
