epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
96,489.754,1.21211,1.87601,0.95903,1.48795,0.64888,0.62189,0.64951,0.35685,0.74308,0.57214,0.64325,0.34595,1.61232,2.6806,1.41055,1.88544,0.001373,0.001373,0.001373
97,494.816,1.16427,1.81123,0.91357,1.44486,0.64247,0.67662,0.66487,0.3662,0.66004,0.67164,0.6661,0.36735,1.52816,2.56058,1.4143,1.78791,0.0013664,0.0013664,0.0013664
98,499.862,1.20103,1.86262,0.94242,1.49789,0.68133,0.58505,0.63878,0.36345,0.70451,0.60495,0.6562,0.36305,1.54711,2.5197,1.385,1.818,0.0013598,0.0013598,0.0013598
99,504.891,1.1527,1.82514,0.92514,1.46405,0.66246,0.63682,0.67087,0.3698,0.6882,0.65672,0.68385,0.3711,1.5313,2.65215,1.36428,1.78557,0.0013532,0.0013532,0.0013532
100,509.978,1.15081,1.81263,0.92272,1.46485,0.68478,0.60526,0.62197,0.34899,0.68689,0.62213,0.63859,0.34285,1.60373,2.60446,1.38403,1.88499,0.0013466,0.0013466,0.0013466
101,514.973,1.12754,1.78806,0.88623,1.43274,0.69162,0.62189,0.69586,0.39261,0.70237,0.61692,0.68522,0.39446,1.56024,2.59606,1.31397,1.76389,0.00134,0.00134,0.00134
102,520.101,1.14423,1.79997,0.91404,1.46041,0.62815,0.64179,0.65167,0.36909,0.64141,0.65672,0.65463,0.35572,1.56356,2.64666,1.39945,1.82702,0.0013334,0.0013334,0.0013334
103,525.12,1.16854,1.83144,0.94374,1.46958,0.66116,0.60199,0.62678,0.36179,0.66245,0.62687,0.64351,0.34885,1.58617,2.56012,1.38266,1.8653,0.0013268,0.0013268,0.0013268
104,530.085,1.15499,1.80376,0.9287,1.47669,0.67811,0.60697,0.6604,0.35453,0.68793,0.62687,0.6694,0.34612,1.65086,2.56412,1.36533,1.98062,0.0013202,0.0013202,0.0013202
105,534.979,1.15005,1.84635,0.92941,1.44903,0.6513,0.60697,0.63877,0.37628,0.6615,0.61692,0.646,0.36048,1.52702,2.6002,1.39126,1.7828,0.0013136,0.0013136,0.0013136
106,539.681,1.14207,1.77538,0.88556,1.42555,0.7053,0.58209,0.66352,0.39465,0.72915,0.58706,0.67279,0.38846,1.52928,2.59495,1.38346,1.78231,0.001307,0.001307,0.001307
107,544.41,1.11819,1.78272,0.89415,1.41303,0.63314,0.63682,0.6462,0.37731,0.67992,0.62189,0.65826,0.36925,1.52745,2.55775,1.36469,1.84084,0.0013004,0.0013004,0.0013004
108,549.201,1.13955,1.77011,0.89814,1.43372,0.69112,0.60114,0.6245,0.35443,0.69534,0.63184,0.64374,0.35158,1.54894,2.5571,1.34346,1.83806,0.0012938,0.0012938,0.0012938
109,553.955,1.11966,1.79002,0.87991,1.42644,0.70029,0.60449,0.65126,0.37266,0.69714,0.62189,0.64511,0.36323,1.5252,2.57926,1.35615,1.7752,0.0012872,0.0012872,0.0012872
110,558.793,1.1202,1.77207,0.88517,1.41966,0.62763,0.66245,0.66362,0.37122,0.66211,0.65174,0.67174,0.36864,1.56913,2.74548,1.40698,1.82363,0.0012806,0.0012806,0.0012806
111,563.807,1.1003,1.78145,0.86773,1.41533,0.64853,0.67016,0.66584,0.38997,0.68529,0.68159,0.69213,0.37863,1.50604,2.57992,1.30772,1.82172,0.001274,0.001274,0.001274
112,568.869,1.0578,1.6928,0.81852,1.39327,0.68776,0.64179,0.62838,0.36185,0.71704,0.66821,0.64836,0.35807,1.57762,2.81805,1.40182,1.90122,0.0012674,0.0012674,0.0012674
113,573.882,1.09602,1.73537,0.87248,1.38358,0.70091,0.60697,0.65798,0.38136,0.61762,0.73126,0.68052,0.37086,1.54964,2.51842,1.31996,1.90105,0.0012608,0.0012608,0.0012608
114,578.934,1.10794,1.75953,0.87598,1.40769,0.67314,0.58401,0.64041,0.37269,0.69443,0.61054,0.6576,0.35545,1.5983,2.61793,1.35667,1.91878,0.0012542,0.0012542,0.0012542
115,583.969,1.08803,1.73375,0.85603,1.40412,0.67602,0.64364,0.67109,0.36542,0.68114,0.64677,0.67958,0.35685,1.60228,2.60894,1.37691,1.89618,0.0012476,0.0012476,0.0012476
116,589.12,1.06637,1.69994,0.81959,1.37304,0.66656,0.60697,0.62766,0.36194,0.67203,0.61194,0.63253,0.35466,1.58139,2.52105,1.38815,1.89789,0.001241,0.001241,0.001241
